标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
近阿里巴巴，家具家电齐全，小区环境优美,1室1厅,47,4000,85.106
华元西溪欢乐城 2室1厅 3100元,2室1厅,40,3100,77.5
华元西溪欢乐城 2室1厅 2800元,2室1厅,51.37,2800,54.507
湖山帝景湾南苑 3室2厅 1500元,3室2厅,98,1500,15.306
西溪蓝海 2室2厅 4500元,2室2厅,57,4500,78.947
中港罗兰小镇 3室2厅 3200元,3室2厅,89,3200,35.955
邱山小区 2室1厅 2600元,2室1厅,76,2600,34.211
新西湖小镇 2室2厅 2500元,2室2厅,88,2500,28.409
华元欢乐城 1室1厅 1900元,1室1厅,43,1900,44.186
西园凤都苑 3室2厅 3200元,3室2厅,89,3200,35.955
金岸提香 3室1厅 1200元,3室1厅,88,1200,13.636
西溪永乐城 2室1厅 4000元,2室1厅,51,4000,78.431
西溪欢乐城旁，邻近翡翠城，家具家电齐全，拎包入住。,4室2厅,127.46,6000,47.074
滨江西溪之星 4室2厅 4800元,4室2厅,128,4800,37.5
华元蒙卡岸 2室1厅 3000元,2室1厅,50,3000,60.0
豪波西溪润景 1室1厅 3500元,1室1厅,43,3500,81.395
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
中港罗兰小镇 4室2厅 2000元,4室2厅,115,2000,17.391
金都夏宫 3室2厅 2500元,3室2厅,89,2500,28.09
越秀星汇悦城 1室0厅 7500元,1室0厅,51.68,7500,145.124
赞成乐山红叶 3室2厅 2800元,3室2厅,89,2800,31.461
同城印象花苑东区 3室2厅 4300元,3室2厅,130,4300,33.077
西溪蓝海 1室1厅 2700元,1室1厅,38,2700,71.053
紫竹人家 3室2厅 3500元,3室2厅,118,3500,29.661
华元西溪欢乐城 2室1厅 2400元,2室1厅,44,2400,54.545
华元西溪欢乐城 2室1厅 3800元,2室1厅,45,3800,84.444
金成英特学府 3室2厅 1750元,3室2厅,88.05,1750,19.875
林溪闲庭 3室2厅 3500元,3室2厅,89,3500,39.326
方汇花苑 3室2厅 2500元,3室2厅,139,2500,17.986
良渚文化村白鹭郡北 5室2厅 7500元,5室2厅,180,7500,41.667
同城印象花苑西区 4室2厅 4600元,4室2厅,85,4600,54.118
大华西溪风情 4室2厅 16666元,4室2厅,247,16666,67.474
欧美金融城 2室1厅 4000元,2室1厅,46,4000,86.957
富力十号一期 2室1厅 5600元,2室1厅,62,5600,90.323
青枫墅园 3室2厅 2800元,3室2厅,89,2800,31.461
华元西溪欢乐城 2室1厅 3600元,2室1厅,58,3600,62.069
良渚文化村阳光天际 5室3厅 15000元,5室3厅,256,15000,58.594
欧美金融城 2室2厅 5000元,2室2厅,46,5000,108.696
闲林山水紫薇苑 3室2厅 4000元,3室2厅,88.87,4000,45.01
广厦天都城天河苑 3室1厅 2500元,3室1厅,57.6,2500,43.403
融创金成西溪海 3室1厅 5300元,3室1厅,131,5300,40.458
绿城莲园 3室1厅 4200元,3室1厅,120,4200,35.0
紫竹人家 3室2厅 2600元,3室2厅,118,2600,22.034
华元西溪欢乐城 1室1厅 2800元,1室1厅,45,2800,62.222
理想康城国际 3室2厅 4500元,3室2厅,128,4500,35.156
万科精装  精致三房 品牌家居 租住也能有家的体验,3室2厅,83.07,5000,60.19
万通时尚公馆 3室2厅 5800元,3室2厅,130,5800,44.615
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
星桥桂花城 3室2厅 2800元,3室2厅,90,2800,31.111
精装公寓，咫尺阿里，五常湿地公园旁，享受品质生活,1室1厅,58.1,3600,61.962
绿野春天家园 3室2厅 4200元,3室2厅,141.14,4200,29.758
竹海水韵 3室1厅 3000元,3室1厅,132,3000,22.727
金成英特学府 3室2厅 2600元,3室2厅,89,2600,29.213
未来科技城板块文二西路拎包入住,4室3厅,141.93,3600,25.365
西溪蓝海 1室1厅 1500元,1室1厅,89,1500,16.854
出租！出租 全明户型 视线好 随时住 看房方便租金可谈,3室2厅,81.98,4300,52.452
盛世嘉园 1室1厅 2500元,1室1厅,38.6,2500,64.767
新西湖小镇 3室1厅 2300元,3室1厅,91,2300,25.275
绿城桃源小镇 4室2厅 3000元,4室2厅,174.02,3000,17.239
万科溪望 3室2厅 6500元,3室2厅,89,6500,73.034
风雅乐府 3室2厅 7000元,3室2厅,122,7000,57.377
竹海水韵 2室1厅 3800元,2室1厅,90.38,3800,42.045
万科溪望 3室2厅 8000元,3室2厅,90,8000,88.889
理想西溪金座 3室2厅 4500元,3室2厅,54,4500,83.333
精装修带地暖，电梯三房，西边套，拎包入住,3室2厅,106.78,3700,34.651
荷花小区 2室1厅 2300元,2室1厅,64.5,2300,35.659
邱山大街114-755号 2室1厅 2000元,2室1厅,66,2000,30.303
看房随时，近阿里巴巴西溪湿地旁，花园洋房，拎包入住,2室2厅,89.17,4500,50.465
乐淘城 3室2厅 6000元,3室2厅,88,6000,68.182
星火小区 2室1厅 2000元,2室1厅,68.8,2000,29.07
众安理想湾 3室2厅 2000元,3室2厅,138.47,2000,14.444
绿城蓝庭西区 3室2厅 3000元,3室2厅,138,3000,21.739
汀洲花苑北 2室2厅 2100元,2室2厅,80,2100,26.25
悦泽公寓 3室2厅 2300元,3室2厅,120,2300,19.167
方家山公寓 3室2厅 2700元,3室2厅,104,2700,25.962
邱山小区 3室1厅 2000元,3室1厅,62.8,2000,31.847
华元欢乐城 1室1厅 2450元,1室1厅,32.32,2450,75.804
精装三房  价格美丽高楼层 复地连城国际 乔司南地铁口,4室1厅,88.03,4500,51.119
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
华元西溪欢乐城 2室1厅 2500元,2室1厅,44.49,2500,56.192
东海水景城 1室1厅 2300元,1室1厅,48.9,2300,47.035
阿里旁最近的公寓，步行可到！！！！！！！！！！,1室1厅,45,4300,95.556
毓秀家园 1室0厅 2100元,1室0厅,51.45,2100,40.816
碧云阁 1室1厅 2300元,1室1厅,53,2300,43.396
浙商开元名都祺寓 2室1厅 4600元,2室1厅,94.8,4600,48.523
翡翠城 4室2厅 10000元,4室2厅,184,10000,54.348
临城花苑 4室2厅 3000元,4室2厅,140,3000,21.429
闲林山水89方两房毛坯电梯房出租,2室1厅,89,2600,29.213
江南新港公寓 2室2厅 3200元,2室2厅,87,3200,36.782
湖山帝景湾南苑 3室2厅 4000元,3室2厅,89,4000,44.944
君临天下 3室2厅 4000元,3室2厅,155,4000,25.806
爵士风情花园 3室2厅 3200元,3室2厅,100.06,3200,31.981
新明半岛 4室2厅 5000元,4室2厅,184,5000,27.174
西溪水岸花苑 3室1厅 4800元,3室1厅,80,4800,60.0
清河花园 3室2厅 3500元,3室2厅,109.6,3500,31.934
九曲营小区 2室1厅 2000元,2室1厅,62,2000,32.258
众安理想湾 4室2厅 3500元,4室2厅,166.5,3500,21.021
美莱国际中心写字楼 2室1厅 3500元,2室1厅,45,3500,77.778
新西湖小镇 2室2厅 1500元,2室2厅,75.69,1500,19.818
新湖菲林 5室2厅 5500元,5室2厅,128,5500,42.969
万通时尚公馆 3室2厅 4300元,3室2厅,89,4300,48.315
华元欢乐城 1室1厅 2300元,1室1厅,45,2300,51.111
欧美金融城 3室1厅 4700元,3室1厅,89,4700,52.809
瑞金华庭嘉苑 3室2厅 2400元,3室2厅,89,2400,26.966
三盛颐景御园 4室2厅 4500元,4室2厅,167,4500,26.946
绿城莲园 3室2厅 3900元,3室2厅,89,3900,43.82
盛世嘉园朝南单身公寓出租拎包入住,1室1厅,44.13,2200,49.853
华元欢乐城 2室2厅 2500元,2室2厅,55,2500,45.455
美莱国际中心写字楼 3室2厅 5000元,3室2厅,75,5000,66.667
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
西溪蓝海 1室1厅 3500元,1室1厅,38,3500,92.105
滨江万家名城 1室0厅 14500元,1室0厅,90,14500,161.111
瑞金华庭嘉苑 4室2厅 3200元,4室2厅,135.64,3200,23.592
清爽三居 等待有缘人 ~~~我有一间房 足以慰生苦,3室2厅,113,3000,26.549
凯文杭庄 3室2厅 2500元,3室2厅,132.1,2500,18.925
天阳棕榈湾一期 4室2厅 5000元,4室2厅,190,5000,26.316
华元蒙卡岸 3室1厅 3200元,3室1厅,131,3200,24.427
华元蒙卡岸 3室2厅 3200元,3室2厅,104,3200,30.769
北秀蓝湾花苑 2室2厅 2500元,2室2厅,120,2500,20.833
昆仑华府 3室2厅 4000元,3室2厅,89,4000,44.944
西溪永乐城 4室2厅 6000元,4室2厅,107,6000,56.075
欢乐城单身公寓，紧靠欢乐城，交通生活便捷。,1室1厅,51.11,3500,68.48
广厦天都城天熙公馆 4室2厅 6000元,4室2厅,166.3,6000,36.079
昆仑华府 3室2厅 3900元,3室2厅,89,3900,43.82
可和租，办公，房子是简单装修的，办公是最合适的哦,4室2厅,158,4700,29.747
东厦东港花苑 4室1厅 2000元,4室1厅,152,2000,13.158
大三房 南北通透 采光好 随时可看,3室2厅,112.05,3500,31.236
未来科技城板块，一公里内欢乐城，两公里内印象城,3室2厅,167,6500,38.922
岸上蓝山 3室1厅 3000元,3室1厅,120,3000,25.0
翡翠城 5室2厅 6500元,5室2厅,230.5,6500,28.2
雅居乐国际花园 3室2厅 2000元,3室2厅,89,2000,22.472
雅居乐国际花园 3室2厅 2600元,3室2厅,117,2600,22.222
良渚花苑新村 3室2厅 3500元,3室2厅,125,3500,28.0
昆仑华府 3室2厅 3500元,3室2厅,89,3500,39.326
未来科技城板块，与梦想小镇为邻，位置好，环境好,3室2厅,80,4300,53.75
绿城蓝庭东区 2室2厅 2600元,2室2厅,89,2600,29.213
欧美金融城 2室1厅 4500元,2室1厅,54,4500,83.333
欧美金融城 2室1厅 4200元,2室1厅,61.29,4200,68.527
万通时尚公馆 3室2厅 4700元,3室2厅,89,4700,52.809
金成英特学府 3室2厅 3500元,3室2厅,89,3500,39.326
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
东厦东港花苑 3室1厅 2600元,3室1厅,90,2600,28.889
"阿里巴巴，西溪蓝海小区住宅，家具家电全配,布置温馨",2室1厅,39,3600,92.308
朝阳新苑 3室2厅 3200元,3室2厅,140,3200,22.857
西溪蓝海 2室1厅 3400元,2室1厅,38,3400,89.474
通和波士顿公寓 3室1厅 2000元,3室1厅,88.57,2000,22.581
绿城桃源小镇 3室2厅 3500元,3室2厅,90,3500,38.889
望城 3室2厅 3600元,3室2厅,90,3600,40.0
欧美金融城 4室1厅 3800元,4室1厅,131,3800,29.008
良渚文化村白鹭郡南 2室1厅 3000元,2室1厅,87.69,3000,34.211
盛世嘉园精装修三房，自住装修，拎包入住,3室2厅,95,3800,40.0
都市港湾 1室0厅 1100元,1室0厅,35,1100,31.429
复地上城 3室1厅 3500元,3室1厅,88,3500,39.773
万科良渚文化村楼盘，房子诚心出租的，,4室2厅,213.4,6500,30.459
雅居乐国际花园 3室1厅 3500元,3室1厅,89,3500,39.326
欧美金融城 3室2厅 4600元,3室2厅,89,4600,51.685
美好桂花金座 3室2厅 3000元,3室2厅,134,3000,22.388
相寓 3室1厅 2600元,3室1厅,90,2600,28.889
东方俊园 3室1厅 3800元,3室1厅,140,3800,27.143
九衡公寓 2室2厅 2900元,2室2厅,75,2900,38.667
房东自住精装4房，配套齐全，地铁口,4室2厅,129,6500,50.388
万通时尚公馆 3室2厅 4500元,3室2厅,89,4500,50.562
翡翠城精装两房拎包入住随时可看房,2室2厅,87.79,4600,52.398
亲亲家园三期 3室2厅 6000元,3室2厅,118,6000,50.847
欣北钱江国际广场 2室1厅 1200元,2室1厅,55.22,1200,21.731
广厦天都城天泉苑 5室2厅 3500元,5室2厅,167,3500,20.958
万通时尚公馆 3室2厅 5800元,3室2厅,120,5800,48.333
新城山语院 3室2厅 3200元,3室2厅,89,3200,35.955
万通时尚公馆 3室2厅 4600元,3室2厅,89,4600,51.685
万通时尚公馆 4室2厅 5800元,4室2厅,120,5800,48.333
玖玖国际财富中心 2室1厅 1800元,2室1厅,46,1800,39.13
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
西溪八方城 1室1厅 4300元,1室1厅,45,4300,95.556
天阳棕榈湾二期 3室2厅 4000元,3室2厅,96,4000,41.667
西溪蓝海 1室1厅 3100元,1室1厅,40,3100,77.5
绿城桃源小镇 2室2厅 2500元,2室2厅,90,2500,27.778
广厦天都城天河苑 2室1厅 1600元,2室1厅,59.12,1600,27.064
雅居乐国际花园 2室2厅 3000元,2室2厅,82,3000,36.585
景瑞御蓝湾 3室1厅 2800元,3室1厅,89,2800,31.461
保亿丽景山 3室1厅 3000元,3室1厅,89,3000,33.708
大三房，宽敞舒适，小区位置好，出行方便,3室2厅,102,4800,47.059
瑞金华庭嘉苑 3室1厅 1800元,3室1厅,92.83,1800,19.39
未来科技城 近阿里巴巴 精装3房 拎包入住,3室2厅,89,3200,35.955
欧美金融城 2室1厅 3900元,2室1厅,42,3900,92.857
奥克斯杭州未来中心 3室1厅 4500元,3室1厅,96,4500,46.875
西溪蓝海 1室1厅 3350元,1室1厅,38,3350,88.158
阿里东门 亲橙里旁 两房出租 工作生活两不误,2室1厅,87.41,5800,66.354
新西湖小镇 2室2厅 2500元,2室2厅,89,2500,28.09
乐佳国际 梦想小镇旁 三房出租,3室1厅,89,4500,50.562
天阳棕榈湾二期 3室2厅 5000元,3室2厅,124,5000,40.323
赞成首府 3室1厅 3300元,3室1厅,83,3300,39.759
海联云客里 2室1厅 2800元,2室1厅,62,2800,45.161
顺达花苑西区 3室2厅 2900元,3室2厅,120,2900,24.167
瑞城温莎郡 2室2厅 3200元,2室2厅,100,3200,32.0
华元欢乐城 2室2厅 2500元,2室2厅,34.52,2500,72.422
欧美金融城 3室2厅 4600元,3室2厅,89,4600,51.685
欧美金融城 4室1厅 6300元,4室1厅,109,6300,57.798
爵士风情花园 3室2厅 3800元,3室2厅,135,3800,28.148
新城山语院 3室2厅 3300元,3室2厅,89,3300,37.079
绿城蓝庭西区 3室2厅 3500元,3室2厅,140,3500,25.0
欧美金融城 3室1厅 4500元,3室1厅,119,4500,37.815
岸上蓝山 2室2厅 3200元,2室2厅,89,3200,35.955
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
通和十二橡树 3室2厅 2000元,3室2厅,89.46,2000,22.356
欧美金融城 3室2厅 4200元,3室2厅,89,4200,47.191
庭院深深 2室2厅 2800元,2室2厅,88.4,2800,31.674
绿城紫桂公寓 3室2厅 2600元,3室2厅,83,2600,31.325
嘉和银领时代 2室1厅 2600元,2室1厅,86,2600,30.233
广厦天都城天星苑 3室2厅 2300元,3室2厅,124,2300,18.548
百家乐西园 2室2厅 2500元,2室2厅,89,2500,28.09
金成英特学府 3室1厅 1800元,3室1厅,88.05,1800,20.443
玉都枫景 3室2厅 3800元,3室2厅,106,3800,35.849
出租！出租 全明户型 视线好 随时住 看房方便租金可谈,3室2厅,56.58,4500,79.533
良渚花苑新村 3室1厅 3000元,3室1厅,90,3000,33.333
昆仑华府 3室2厅 2500元,3室2厅,118,2500,21.186
欧美金融城 3室2厅 4800元,3室2厅,89,4800,53.933
欧美金融城 2室1厅 4500元,2室1厅,54,4500,83.333
星运丽园兰逸 4室1厅 3500元,4室1厅,202,3500,17.327
华元西溪欢乐城 3室1厅 3300元,3室1厅,45,3300,73.333
新城峯璟 4室2厅 15000元,4室2厅,156,15000,96.154
昆仑华府 3室2厅 3600元,3室2厅,89,3600,40.449
精装带地暖 中 央空调 品牌家具家电  业主精心配置,1室0厅,69,3800,55.072
雅居乐国际花园 4室2厅 2300元,4室2厅,117,2300,19.658
保亿丽景山精装修，三房两厅，可单租可整租，价格可谈,3室1厅,88.96,3500,39.344
未来科技城阿里，单身公寓，紧靠欢乐城，生活便捷。,3室1厅,44.33,2600,58.651
野风启城 3室2厅 2300元,3室2厅,87.91,2300,26.163
仁惠家园 3室2厅 3000元,3室2厅,92,3000,32.609
西溪蓝海 2室1厅 4000元,2室1厅,60,4000,66.667
石榴派 2室2厅 3500元,2室2厅,86,3500,40.698
西溪蓝海 1室1厅 2900元,1室1厅,38,2900,76.316
东海闲湖城印象加州 2室2厅 3200元,2室2厅,89,3200,35.955
风雅乐府跃式户型采光无忧，精装配套齐全，拎包入住！,3室2厅,109.1,6900,63.245
西溪蓝海 1室1厅 3500元,1室1厅,46.11,3500,75.905
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
西溪蓝海 3室2厅 5000元,3室2厅,89,5000,56.18
阳光很满，就连风儿也在轻轻呢喃~,2室1厅,76.64,1300,16.962
闲林山水丹枫苑 3室1厅 4000元,3室1厅,139.54,4000,28.666
福临花苑 2室1厅 3000元,2室1厅,109,3000,27.523
欧美金融城 3室1厅 4800元,3室1厅,97,4800,49.485
盛奥西溪铭座 2室1厅 4000元,2室1厅,70,4000,57.143
佳源名城 3室1厅 2400元,3室1厅,90,2400,26.667
西溪泊岸家具家电齐全3600元  速速来战,1室1厅,59.15,3500,59.172
"阿里巴巴，西溪蓝海小区住宅，家具家电全配,布置温馨",3室2厅,89.45,4500,50.307
瑞城温莎郡 3室2厅 2800元,3室2厅,89,2800,31.461
金成英特学府 3室2厅 3000元,3室2厅,89,3000,33.708
百家乐西园 4室3厅 10000元,4室3厅,300,10000,33.333
众安理想湾 3室1厅 2300元,3室1厅,80,2300,28.75
闲林山水丹枫苑 2室1厅 3700元,2室1厅,73.19,3700,50.553
奥克斯杭州未来中心 3室2厅 4500元,3室2厅,130,4500,34.615
东厦东港花苑 2室2厅 2200元,2室2厅,87,2200,25.287
顺达花苑东区 2室2厅 2200元,2室2厅,80,2200,27.5
紫竹人家 3室2厅 3500元,3室2厅,120,3500,29.167
西溪蓝海 1室1厅 3100元,1室1厅,46,3100,67.391
未来科技城板块文二西路拎包入住,3室2厅,89.96,3500,38.906
未来科技城 文二西路 拎包入住 给您一个安心的家,3室2厅,112.22,3000,26.733
西溪蓝海 2室1厅 3800元,2室1厅,60,3800,63.333
岸上蓝山 1室1厅 1300元,1室1厅,112.31,1300,11.575
闲林山水丹枫苑 3室0厅 2800元,3室0厅,75,2800,37.333
迎宾路158号 3室2厅 3300元,3室2厅,105,3300,31.429
欧美金融城 3室2厅 5000元,3室2厅,113,5000,44.248
未来科技城板块，与梦想小镇为邻，位置好，环境好,1室1厅,54.14,3500,64.647
金都梧桐苑 7室2厅 18000元,7室2厅,260,18000,69.231
西溪八方城 2室2厅 4200元,2室2厅,52,4200,80.769
华元欢乐城 1室1厅 2200元,1室1厅,32,2200,68.75
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
盛世嘉园 2室2厅 3500元,2室2厅,63,3500,55.556
欧美金融城 3室2厅 6200元,3室2厅,135,6200,45.926
阿里巴巴东面 精装4.79loft出租,2室3厅,61.75,4000,64.777
顶楼带阁楼，随时看房，诚心出租,3室2厅,115,3300,28.696
昆仑华府 3室1厅 3300元,3室1厅,89.5,3300,36.872
欧美金融城 3室1厅 5000元,3室1厅,107,5000,46.729
庭院深深 2室1厅 1800元,2室1厅,104.11,1800,17.289
广厦天都城天澜 3室2厅 2300元,3室2厅,136,2300,16.912
西溪蓝海一室一厅一厨一卫3000元价格亲民,1室1厅,38,3000,78.947
欧美金融城 3室2厅 5200元,3室2厅,70,5200,74.286
恒和依山郡 2室1厅 2000元,2室1厅,71,2000,28.169
庭院深深 3室2厅 4000元,3室2厅,160.92,4000,24.857
华元欢乐城 1室1厅 1800元,1室1厅,45,1800,40.0
太平家园 2室2厅 2100元,2室2厅,90,2100,23.333
合景天峻 3室2厅 4500元,3室2厅,90,4500,50.0
万宝城 1室1厅 2000元,1室1厅,26.89,2000,74.377
广厦天都城天河苑 2室1厅 1800元,2室1厅,58.18,1800,30.938
金都夏宫 2室2厅 2100元,2室2厅,88,2100,23.864
欧美金融城 3室1厅 4300元,3室1厅,89,4300,48.315
相寓 3室1厅 1600元,3室1厅,87,1600,18.391
广厦天都城天星苑 4室2厅 4000元,4室2厅,139,4000,28.777
广厦天都城天湖苑 3室2厅 2700元,3室2厅,98,2700,27.551
广厦天都城天河苑 1室1厅 1600元,1室1厅,33,1600,48.485
乐淘城 3室1厅 6000元,3室1厅,87.57,6000,68.517
华元西溪欢乐城 2室2厅 3100元,2室2厅,51,3100,60.784
华元欢乐城 1室1厅 2200元,1室1厅,35,2200,62.857
中港罗兰小镇 4室2厅 3300元,4室2厅,109,3300,30.275
中港罗兰小镇 3室2厅 3300元,3室2厅,109,3300,30.275
万宝城 3室1厅 2300元,3室1厅,50,2300,46.0
爵士风情花园 3室2厅 3300元,3室2厅,100,3300,33.0
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
绿城莲园 3室1厅 4500元,3室1厅,120,4500,37.5
华城格之林花园 3室2厅 3200元,3室2厅,108.4,3200,29.52
爵士风情花园 4室2厅 5800元,4室2厅,198,5800,29.293
亲亲家园一期 3室2厅 5500元,3室2厅,118.5,5500,46.414
昆仑华府 4室2厅 3800元,4室2厅,105,3800,36.19
金源公寓 2室1厅 2500元,2室1厅,83.38,2500,29.983
西溪蓝海 1室1厅 4500元,1室1厅,40,4500,112.5
华元西溪欢乐城 2室1厅 2500元,2室1厅,40.7,2500,61.425
