,Unnamed: 0,Unnamed: 0.1,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount,coor_loc,lng,lat 
1281,1281,1301,1302,66,蛋蛋是萌神,2018-08-08 12:47:48,@SUPER黄慧峰 这锅 吧唧一声就扣身上了 还没处说理,河南平顶山,123.55.50.32,"河南省驻马店市 电信 * GeoIP: Pingdingshan, Henan, China * China Telecom Henan",28,1533703668,0,cj,0,0,0,0,5B6A75F1-7B373220-132E454EF-8C5-947,1533703668,2018-08-08,08-08 12,2492,"{'lng': 113.30084897797529, 'lat': 33.74530145652439}",113.30084897797529,33.74530145652439
1282,1282,1302,1303,66,西篱把酒,2018-08-08 12:47:42,美国老太太的故事才流传完几年啊[doge],内蒙古呼和浩特,1.28.59.95,"内蒙古自治区呼和浩特市 联通 * GeoIP: Hohhot, Nei Mongol, China * China Unicom InnerMongolia",21,1533703662,1,cj,0,0,0,0,5B6A75EA-11C3B5F-4CE413CD-8C5-99F,1533703662,2018-08-08,08-08 12,2491,"{'lng': 111.6603505200542, 'lat': 40.828318873081585}",111.6603505200542,40.828318873081585
1283,1283,1303,1304,66,万千歌,2018-08-08 12:47:37,没见着我加了猫头啦,北京,106.121.62.91,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",15,1533703657,0,cj,0,1,0,0,5B6A75E8-6A793E5B-5BBD99E2-8C5-909,1533703657,2018-08-08,08-08 12,2490,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1284,1284,1305,1306,66,Bsinga,2018-08-08 12:47:35,加急补狗头[doge][doge],广东佛山,112.96.179.149,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",27,1533703655,0,cj,0,2,0,0,5B6A75E6-7060B395-64143C37-8C5-7EE,1533703655,2018-08-08,08-08 12,2489,"{'lng': 113.1340256353934, 'lat': 23.035094840514382}",113.1340256353934,23.035094840514382
1285,1285,1304,1305,66,范飞姬,2018-08-08 12:47:35,美国的次贷里面大多是房贷，哈哈哈,上海,122.144.142.162,"上海市 科技网 * GeoIP: Shanghai, China * China Unicom Shanghai network",16,1533703655,0,cj,0,0,0,0,5B6A75E3-7A908EA2-7E2AB7EC-8C5-922,1533703655,2018-08-08,08-08 12,2488,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1286,1286,1306,1307,66,易耳塞,2018-08-08 12:47:27,我们90后真惨，什么锅都让我们背,湖北武汉,117.136.53.44,"湖北省武汉市 移动 * GeoIP: Wuhan, Hubei, China * China Mobile Guangdong",16,1533703646,8,cj,0,0,0,0,5B6A75DA-7588352C-16337EE8A-8C5-932,1533703647,2018-08-08,08-08 12,2487,"{'lng': 114.31620010268132, 'lat': 30.58108412692075}",114.31620010268132,30.58108412692075
1287,1287,1307,1308,66,阳光小美女华华,2018-08-08 12:47:25,臭不要脸,江苏盐城,223.104.147.104,"江苏省 移动 * GeoIP: Nanjing, Jiangsu, China * China Mobile",12,1533703645,0,cj,0,1,0,0,5B6A75DD-DF689368-EAD0F723-8C5-91B,1533703645,2018-08-08,08-08 12,2486,"{'lng': 119.36848893835847, 'lat': 33.01379716995394}",119.36848893835847,33.01379716995394
1288,1288,1308,1309,66,Jeep的情怀,2018-08-08 12:47:24,就我手里带过的那么多届毕业生来说，这几年毕业的干工作真的非常棒，有思想有目标，肯吃苦。这种言论笑笑就好,湖北黄冈,111.179.145.169,"湖北省黄冈市 电信 * GeoIP: Huanggang, Hubei, China * China Telecom Hubei",51,1533703644,0,cj,0,0,0,0,5B6A75D9-6FB391A9-70161FB6-8C5-89D,1533703644,2018-08-08,08-08 12,2485,"{'lng': 114.9066180465751, 'lat': 30.446108937901133}",114.9066180465751,30.446108937901133
1289,1289,1309,1310,66,Bsinga,2018-08-08 12:47:23,要不大城市精英人群怎么回流反哺家乡，大城市拼血命打拼赚钱回老家买房子然后回家创业啊,广东佛山,112.96.179.149,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",59,1533703643,0,cj,0,1,0,0,5B6A75DA-7060B395-64143C37-8C5-7EE,1533703643,2018-08-08,08-08 12,2484,"{'lng': 113.1340256353934, 'lat': 23.035094840514382}",113.1340256353934,23.035094840514382
1290,1290,1310,1311,66,大仙儿XXOO,2018-08-08 12:47:21,唉，每一代年轻人都在老人的嘴里带领着国家走向危机，好像他们都没年轻过一样。,辽宁大连,42.84.6.68,"辽宁省大连市 联通 * GeoIP: Shenyang, Liaoning, China * UNICOM Liaoning",37,1533703641,0,cj,0,0,0,0,5B6A75D5-2A540644-BD78E333-8C5-886,1533703641,2018-08-08,08-08 12,2483,"{'lng': 121.59347778143518, 'lat': 38.94870993830429}",121.59347778143518,38.94870993830429
1291,1291,1311,1312,66,大_門_,2018-08-08 12:47:19,太阳底下无新事，哪一代人刚上来都是麻烦。长远看，任何政策从来不会有显著的好结果。,北京,223.72.47.59,"北京市 移动 * GeoIP: Beijing, China * China Mobile",40,1533703639,0,cj,0,0,0,0,5B6A75D8-DF482F3B-62055631-8C5-983,1533703639,2018-08-08,08-08 12,2482,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1292,1292,1312,1313,66,万用纸板,2018-08-08 12:46:45,谁积累起来的债务？,北京东城,121.71.3.69,"北京市 鹏博士 * GeoIP: Beijing, China * Beijing Dian-Xin-Tong Network Technologies Co.",9,1533703605,1,cj,0,0,0,0,5B6A75B5-79470345-1787E9B77-8C5-832,1533703605,2018-08-08,08-08 12,2481,"{'lng': 116.42188470126446, 'lat': 39.93857401298612}",116.42188470126446,39.93857401298612
1293,1293,1313,1314,66,佛系白居少女,2018-08-08 12:46:38,这个锅我们不背,江苏淮安,223.104.147.215,"江苏省 移动 * GeoIP: Nanjing, Jiangsu, China * China Mobile",7,1533703598,0,cj,0,0,0,0,5B6A75AA-DF6893D7-74CD9AA3-8C5-7CC,1533703598,2018-08-08,08-08 12,2480,"{'lng': 119.31329513263806, 'lat': 33.52834896694177}",119.31329513263806,33.52834896694177
1294,1294,1314,1315,66,Louis赖999,2018-08-08 12:46:38,劳资还躺在床上的，锅就摔下来了，逼急了我劳资摔王炸,四川成都,139.207.58.95,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom",25,1533703598,0,cj,0,0,0,0,5B6A75AD-8BCF3A5F-C280004E-8C5-82D,1533703598,2018-08-08,08-08 12,2479,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1295,1295,1315,1316,66,天天_cathy,2018-08-08 12:46:27,模范韭菜：全款买房、两口生仨、熊市挺身而出为国解盘全、职上班还能兼顾带娃、自费养崽➕父母、娃百毒不侵过期疫苗山寨奶粉都不伤血，一辈子按时交社保到老了还高风亮节抱团养老放弃退休金,上海,61.129.185.110,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",88,1533703587,0,cj,0,0,0,0,5B6A75A3-3D81B96E-4A98343B-8C5-808,1533703587,2018-08-08,08-08 12,2478,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1296,1296,1316,1317,66,Welfan,2018-08-08 12:46:06,@有道云笔记收藏 失效了？,贵州贵阳,58.16.0.133,"贵州省贵阳市 联通 * GeoIP: Guiyang, Guizhou, China * China Unicom Guizhou",13,1533703566,0,cj,0,0,0,0,5B6A758A-3A100085-3E412DF9-8C5-9E9,1533703566,2018-08-08,08-08 12,2477,"{'lng': 106.7091770961758, 'lat': 26.62990674144093}",106.7091770961758,26.62990674144093
1297,1297,1317,1318,66,穆子猫,2018-08-08 12:46:02,不如先把花呗和白条干掉呀,上海黄浦,49.221.222.142,"上海市 鹏博士 * GeoIP: Shanghai, China * Shanghai Great Wall Broadband Network Service Co.",12,1533703562,0,cj,0,0,0,0,5B6A758A-31DDDE8E-9A6DB168-8C5-89F,1533703562,2018-08-08,08-08 12,2476,"{'lng': 121.49607206403445, 'lat': 31.227203440768868}",121.49607206403445,31.227203440768868
1298,1298,1318,1319,66,Gyyyuu,2018-08-08 12:46:01,新浪财经还是牛逼，那些国家官方报纸都不敢这么写，新浪财经信手拈来,上海,112.64.68.183,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",32,1533703561,5,cj,0,0,0,0,5B6A7587-704044B7-959CDCA1-8C5-88F,1533703561,2018-08-08,08-08 12,2475,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1299,1299,1319,1320,66,电波恶童,2018-08-08 12:45:57,我们好像一个教材……,山东,223.104.189.64,"山东省 移动 * GeoIP: Qingdao, Shandong, China * China Mobile Shandong",10,1533703557,0,cj,0,1,0,0,5B6A7583-DF68BD40-18A342B78-8C5-91C,1533703557,2018-08-08,08-08 12,2474,"{'lng': 118.52766339287801, 'lat': 36.09928992972826}",118.52766339287801,36.09928992972826
1300,1300,1320,1321,67,深海鳕鱼煎饼果子,2018-08-08 12:45:55,想买啥手机？三星吗,广东深圳,112.97.57.212,"广东省深圳市 联通 * GeoIP: Shenzhen, Guangdong, China * China Unicom Shenzen network",18,1533703555,0,cj,0,1,0,0,5B6A7583-706139D4-72CE0FF7-8C5-A14,1533703555,2018-08-08,08-08 12,2473,"{'lng': 114.0259736573215, 'lat': 22.546053546205247}",114.0259736573215,22.546053546205247
1301,1301,1321,1322,67,髙等袋鼠,2018-08-08 12:45:52,做中国梦,北京,39.156.5.128,北京市 移动 * GeoIP: China * China Mobile Guangdong,16,1533703551,0,cj,0,1,0,0,5B6A757E-279C0580-7A1567C9-8C5-95D,1533703552,2018-08-08,08-08 12,2472,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1302,1302,1322,1323,67,神奇的47,2018-08-08 12:45:49,我IB你了！你没回我！,香港,182.239.89.42,"香港特别行政区 中国移动 * GeoIP: Central District, Hong Kong * China Mobile",18,1533703549,0,cj,0,4,0,0,5B6A757B-B6EF592A-A577F6B6-8C5-981,1533703549,2018-08-08,08-08 12,2471,"{'lng': 114.18612410257077, 'lat': 22.29358599327966}",114.18612410257077,22.29358599327966
1303,1303,1323,1324,67,跟双眼皮大叔在一起再改ID名,2018-08-08 12:45:47,笑屎我了[doge],广东佛山,112.96.179.142,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",16,1533703547,0,cj,0,1,0,0,5B6A7577-7060B38E-B9076771-8C5-874,1533703547,2018-08-08,08-08 12,2470,"{'lng': 113.1340256353934, 'lat': 23.035094840514382}",113.1340256353934,23.035094840514382
1304,1304,1324,1325,67,carbon_1206,2018-08-08 12:45:46,所以这是俄罗斯新闻[费解],湖南,117.136.88.71,"湖南省 移动 * GeoIP: Changsha, Hunan, China * China Mobile",13,1533703546,0,cj,0,0,0,0,5B6A757A-75885847-163F1A4A4-8C5-88E,1533703546,2018-08-08,08-08 12,2469,"{'lng': 111.720663546476, 'lat': 27.695864052356377}",111.720663546476,27.695864052356377
1305,1305,1325,1326,67,一朵傻云zzZZ,2018-08-08 12:45:44,有钱不生孩子不买房子把某些人惹急了,陕西西安,113.140.11.124,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom SHAANXI",17,1533703544,39,cj,0,0,0,0,5B6A7578-718C0B7C-143CF655F-8C5-869,1533703544,2018-08-08,08-08 12,2468,"{'lng': 108.95309827919623, 'lat': 34.277799897830626}",108.95309827919623,34.277799897830626
1306,1306,1326,1327,67,神奇的47,2018-08-08 12:45:38,少年我看你骨骼惊奇，不如……,香港,182.239.89.42,"香港特别行政区 中国移动 * GeoIP: Central District, Hong Kong * China Mobile",21,1533703538,0,cj,0,4,0,0,5B6A7572-B6EF592A-A577F6B6-8C5-981,1533703538,2018-08-08,08-08 12,2467,"{'lng': 114.18612410257077, 'lat': 22.29358599327966}",114.18612410257077,22.29358599327966
1307,1307,1327,1328,67,林丰熠,2018-08-08 12:45:37,哈哈哈哈哈哈哈哈,江西南昌,118.212.201.218,"江西省南昌市 联通 * GeoIP: Nanchang, Jiangxi, China * China Unicom Jiangxi",8,1533703537,0,cj,0,0,0,0,5B6A756E-76D4C9DA-A0151F5F-8C5-871,1533703537,2018-08-08,08-08 12,2466,"{'lng': 115.89352754583604, 'lat': 28.689578000141147}",115.89352754583604,28.689578000141147
1308,1308,1328,1329,67,fxiao-_,2018-08-08 12:45:19,“你们应该把钱攒着买房 吃馒头咸菜就行了要啥业余活动”,山东淄博,218.201.121.99,"山东省淄博市 移动 * GeoIP: Zibo, Shandong, China * China Mobile Shandong",27,1533703519,116,cj,0,0,0,0,5B6A755F-DAC97963-7307881D-8C5-9D6,1533703519,2018-08-08,08-08 12,2465,"{'lng': 118.05913427786938, 'lat': 36.80468485421204}",118.05913427786938,36.80468485421204
1309,1309,1329,1330,67,科蜜紫凝lizzy,2018-08-08 12:45:15,人在家中坐，锅从天上来,江苏苏州,117.136.68.176,"江苏省 移动 * GeoIP: Suzhou, Jiangsu, China * China Mobile",11,1533703515,0,cj,0,0,0,0,5B6A7558-758844B0-887644E1-8C5-8DC,1533703515,2018-08-08,08-08 12,2464,"{'lng': 120.61990711548988, 'lat': 31.317987367952437}",120.61990711548988,31.317987367952437
1310,1310,1330,1331,67,lllllliiii2018,2018-08-08 12:45:12,一💉见血,四川成都,117.172.27.129,"四川省成都市 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",5,1533703512,0,cj,0,0,0,0,5B6A7558-75AC1B81-178C565A9-8C5-906,1533703512,2018-08-08,08-08 12,2463,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1311,1311,1331,1332,67,carbon_1206,2018-08-08 12:45:10,所以到底是谁写的新闻[笑cry]英国人还是俄罗斯人[允悲],湖南,117.136.88.71,"湖南省 移动 * GeoIP: Changsha, Hunan, China * China Mobile",29,1533703510,0,cj,0,0,0,0,5B6A7555-75885847-163F1A4A4-8C5-88E,1533703510,2018-08-08,08-08 12,2462,"{'lng': 111.720663546476, 'lat': 27.695864052356377}",111.720663546476,27.695864052356377
1312,1312,1332,1333,67,MOTE_P,2018-08-08 12:44:37,明明之前宣传我们生活水平提高了，大家都可以舒心的吃点好的玩点好的，这是自己打脸？,上海,101.90.252.220,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",40,1533703477,0,cj,0,0,0,0,5B6A7534-655AFCDC-67B54831-8C5-8DF,1533703477,2018-08-08,08-08 12,2461,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1313,1313,1333,1334,67,ImogenAki,2018-08-08 12:44:35,怪不得这么说、相还的,日本,126.227.146.174,"日本  * GeoIP: Tokyo, Japan * Softbank BB",20,1533703475,0,cj,0,1,0,0,5B6A752F-7EE392AE-86FD51AF-8C5-924,1533703475,2018-08-08,08-08 12,2460,"{'lng': 99.77874898872787, 'lat': 32.7983219757217}",99.77874898872787,32.7983219757217
1314,1314,1334,1335,67,科蜜紫凝lizzy,2018-08-08 12:44:33,人在家中坐，锅从天上来[doge],江苏苏州,117.136.68.176,"江苏省 移动 * GeoIP: Suzhou, Jiangsu, China * China Mobile",17,1533703473,0,cj,0,0,0,0,5B6A752E-758844B0-887644E1-8C5-8DC,1533703473,2018-08-08,08-08 12,2459,"{'lng': 120.61990711548988, 'lat': 31.317987367952437}",120.61990711548988,31.317987367952437
1315,1315,1335,1336,67,孤之犬,2018-08-08 12:44:29,这tm又怪我们咯？整体经济大环境不行 就是攒不下钱 这意思是就该每天节衣缩食买a股给国家接盘？,北京,117.136.0.204,"北京市 移动 * GeoIP: Beijing, China * China Mobile",47,1533703469,0,cj,0,0,0,0,5B6A752C-758800CC-6A9D693B-8C5-948,1533703469,2018-08-08,08-08 12,2458,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1316,1316,1336,1337,67,豆豆酱D,2018-08-08 12:44:24,大米，我们不是年轻人了[二哈],广东广州,112.96.70.101,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",15,1533703464,0,cj,0,0,0,0,5B6A7524-70604665-60C26ECD-8C5-92B,1533703464,2018-08-08,08-08 12,2457,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
1317,1317,1337,1338,67,知名负心汉,2018-08-08 12:44:20,看完我班都不想上了 只想去买手机借贷款,江西南昌,111.75.220.52,"江西省南昌市 电信 * GeoIP: Nanchang, Jiangxi, China * China Telecom Jiangxi",19,1533703460,0,cj,0,0,0,0,5B6A7521-6F4BDC34-153A966BF-8C5-940,1533703460,2018-08-08,08-08 12,2456,"{'lng': 115.89352754583604, 'lat': 28.689578000141147}",115.89352754583604,28.689578000141147
1318,1318,1338,1339,67,朋友有点呆,2018-08-08 12:44:16,还有小县城！！！,湖南邵阳,113.220.116.122,"湖南省邵阳市 电信 * GeoIP: Shaoyang, Hunan, China * China Telecom Hunan",21,1533703456,1,cj,0,1,0,0,5B6A751C-71DC747A-162A8A9E5-8C5-950,1533703456,2018-08-08,08-08 12,2455,"{'lng': 111.46152540355403, 'lat': 27.236811244922414}",111.46152540355403,27.236811244922414
1319,1319,1339,1340,67,carbon_1206,2018-08-08 12:44:08,新浪美股讯 8月7日消息 俄罗斯卫星网报道，据英国《金融时报》援引中国国际金融股份有限公司投行的数据报道，中国年轻人开始靠贷款生活。居民未偿消费贷款总额今年增加了40%。主要债务额是上世纪90年代出生的年轻人欠下的。中国千禧世代信奉需要“在当下”消费的结果是他们积累起无力偿还的庞大债务。,湖南,117.136.88.71,"湖南省 移动 * GeoIP: Changsha, Hunan, China * China Mobile",144,1533703448,0,cj,0,0,0,0,5B6A7515-75885847-163F1A4A4-8C5-88E,1533703448,2018-08-08,08-08 12,2454,"{'lng': 111.720663546476, 'lat': 27.695864052356377}",111.720663546476,27.695864052356377
1320,1320,1340,1341,68,ASD·Feng,2018-08-08 12:44:00,这条新闻压根就不是国内新闻写的啊…这个是英国金融时报写的文章…,广东深圳,112.97.53.156,"广东省深圳市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Shenzen network",31,1533703440,1,cj,0,0,0,0,5B6A750D-7061359C-925A51D5-8C5-87A,1533703440,2018-08-08,08-08 12,2453,"{'lng': 114.0259736573215, 'lat': 22.546053546205247}",114.0259736573215,22.546053546205247
1321,1321,1341,1342,68,屾燚,2018-08-08 12:43:56,好吧我们年轻人原地爆炸，你们有经验有阅历的人自己带领国家走上正轨吧,北京,218.30.100.123,"北京市 电信 * GeoIP: Beijing, China * China Telecom IDC center",33,1533703436,4,cj,0,0,0,0,5B6A7509-DA1E647B-913DF9FC-8C5-85C,1533703436,2018-08-08,08-08 12,2452,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1322,1322,1342,1343,68,JOEY-哲,2018-08-08 12:43:44,昨天看了一个说独生子女90后是地球的全新物种,爱尔兰,83.136.45.209,爱尔兰  * GeoIP: Ireland * Three Ireland,22,1533703424,1,cj,0,0,0,0,5B6A7500-53882DD1-6B0273BB-8C5-985,1533703424,2018-08-08,08-08 12,2451,"{'lng': 116.70122199869957, 'lat': 39.51033013277607}",116.70122199869957,39.51033013277607
1323,1323,1343,1344,68,Diuper,2018-08-08 12:43:43,这个比喻......,云南保山,39.128.209.77,"云南省保山市 移动 * GeoIP: Baoshan, Yunnan, China * China Mobile Guangdong",10,1533703423,0,cj,0,0,0,0,5B6A74FF-2780D14D-622A444B-8C5-89B,1533703423,2018-08-08,08-08 12,2450,"{'lng': 99.17799561327821, 'lat': 25.120489196190352}",99.17799561327821,25.120489196190352
1324,1324,1344,1345,68,九五至尊李德胜,2018-08-08 12:43:40,已经被60后收走了,山东日照,39.72.30.34,"山东省日照市 联通 * GeoIP: Rizhao, Shandong, China * China Unicom Shandong",22,1533703420,0,cj,0,1,0,0,5B6A74F9-27481E22-138C0534D-8C5-8E7,1533703420,2018-08-08,08-08 12,2449,"{'lng': 119.50717994299387, 'lat': 35.42022519314436}",119.50717994299387,35.42022519314436
1325,1325,1345,1346,68,Zoeeeeeeesee,2018-08-08 12:43:28,都是我们的锅,湖北武汉,113.57.250.107,"湖北省武汉市 联通 * GeoIP: Wuhan, Hubei, China * Hubei Unicom Mobile Network Operation and Maintena",6,1533703408,0,cj,0,0,0,0,5B6A74EE-7139FA6B-9BBF2AE8-8C5-845,1533703408,2018-08-08,08-08 12,2448,"{'lng': 114.31620010268132, 'lat': 30.58108412692075}",114.31620010268132,30.58108412692075
1326,1326,1346,1347,68,劈叉小王几,2018-08-08 12:43:20,各位年轻人老老实实赚钱买房生孩子，壮实点被薅才是中国梦[爱你],四川成都,182.138.210.87,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",31,1533703400,48,cj,0,0,0,0,5B6A74E3-B68AD257-6A6F6BF0-8C5-846,1533703400,2018-08-08,08-08 12,2447,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1327,1327,1347,1348,68,alrightOKalright,2018-08-08 12:43:16,我是刚来的，请问是直接笑吗[嘻嘻],福建福州,140.243.231.194,"福建省 电信 * GeoIP: Xiamen, Fujian, China * China Telecom FUJIAN NETWORK",17,1533703396,1,cj,0,0,0,0,5B6A74E2-8CF3E7C2-17886F02E-8C5-903,1533703396,2018-08-08,08-08 12,2446,"{'lng': 119.33022110712668, 'lat': 26.04712549657293}",119.33022110712668,26.04712549657293
1328,1328,1349,1350,68,不要闷闷和沉沉的大伦,2018-08-08 12:43:15,是是是，忍着通货膨胀把钱存银行当个接盘韭菜最好了。,广东深圳,117.136.39.211,"广东省广州市 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",25,1533703395,0,cj,0,0,0,0,5B6A74E3-758827D3-9DA73B04-8C5-90E,1533703395,2018-08-08,08-08 12,2445,"{'lng': 114.0259736573215, 'lat': 22.546053546205247}",114.0259736573215,22.546053546205247
